"date","value","topic","variable_short","variable_long","location","unit","origin","update","public","description"
2019-02-28,0.9995,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-01,1.002748,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-04,1.001703,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-05,1.001402,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-06,0.995619,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-07,0.995917,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-08,0.989413,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-11,0.99226,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-12,0.989864,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-13,0.992654,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-14,0.996721,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-15,0.996562,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-18,0.997606,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-19,0.999001,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-20,1.001402,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-21,1.009082,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-22,1.008166,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-25,1.006046,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-26,1.00775,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-27,1.006441,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-28,1.005328,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-03-29,1.005197,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-01,1.005025,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-02,1.000801,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-03,1.001843,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-04,1.002717,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-05,1.00008,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-08,1.0001,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-09,1.000891,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-10,1.00035,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-11,0.997795,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-12,0.997267,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-15,0.997606,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-16,0.996343,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-17,0.992556,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-18,0.989707,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-19,0.985377,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-22,0.985814,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-23,0.984931,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-24,0.980248,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-25,0.980104,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-26,0.980488,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-29,0.981046,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-04-30,0.981065,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-01,0.981345,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-02,0.982898,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-03,0.981017,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-06,0.983748,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-07,0.983187,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-08,0.980777,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-09,0.980104,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-10,0.985028,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-13,0.989707,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-14,0.994649,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-15,0.991336,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-16,0.991818,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-17,0.990119,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-20,0.989609,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-21,0.991768,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-22,NA,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-23,0.991061,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-24,0.997108,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-27,0.998233,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-28,0.996066,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-29,0.993118,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-30,0.991768,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-05-31,0.993147,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-03,1.00047,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-04,1.00776,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-05,1.007587,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-06,1.006137,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-07,1.00898,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-10,1.010203,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-11,1.011225,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-12,1.008065,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-13,1.005328,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-14,1.006543,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-17,1.001202,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-18,1.001352,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-19,0.99931,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-20,1.007354,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-21,1.019316,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-24,1.02522,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-25,1.029018,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-26,1.02583,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-27,1.023133,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-06-28,1.023908,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-01,1.021033,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-02,1.013171,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-03,1.015022,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-04,1.01461,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-05,1.015517,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-08,1.008878,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-09,1.005945,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-10,1.006451,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-11,1.012248,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-12,1.009591,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-15,1.01626,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-16,1.016157,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-17,1.012156,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-18,1.013582,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-19,1.017667,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-22,1.01746,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-23,1.017915,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-24,1.014837,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-25,1.015558,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-26,1.009102,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-29,1.006745,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-30,1.008471,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-07-31,1.010407,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-01,1.006239,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-02,1.01003,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-05,1.017812,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-06,1.030269,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-07,1.024874,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-08,1.025957,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-09,1.026768,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-12,1.029421,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-13,1.031747,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-14,1.0248,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-15,1.027264,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-16,1.024275,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-19,1.021137,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-20,1.019108,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-21,1.022704,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-22,1.018434,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-23,1.016611,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-26,1.027908,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-27,1.021346,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-28,1.019472,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-29,1.019025,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-08-30,1.014405,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-02,1.010816,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-03,1.009764,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-04,1.013346,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-05,1.019534,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-06,1.013962,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-09,1.012146,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-10,1.007668,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-11,1.008471,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-12,1.00632,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-13,1.00953,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-16,1.013315,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-17,1.007131,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-18,1.007516,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-19,1.00321,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-20,1.007313,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-23,1.008705,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-24,1.010285,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
2019-09-25,1.014302,"Wirtschaft","chf_usd","Wechselkurs Fr./US-Dollar","CH",NA,"yahoo finance","daily","ja","https://github.com/statistikZH/covid19monitoring_economy_SMI"
